"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","006E000000glFebIAE","Marco's Pizza - 3/2017","001E000000heZLaIAM","true","false","New Business","Restaurant","2017-03-31","Closed Lost","Delayed Opportunity","","Momentfeed","","Call - Met with Megan and John McCauley (Sr Dir Brand Marketing) John is in charge of more digital and social PR. 
They have a digital agency that monitors social media platforms.
They do nothing for reviews.
Said they use Moment Feed for Listings Management. Showed them how their listings are a mess 0 Cause Moment Feed submits to aggregators only. 
Megan said they're currently expanding contract with Moment Feed.
They are evaluating solutions right now. John had to step out of the room at the last 10 minutes. Megan asked I follow up with them in 2 weeks.
Quoted $19/location/month for platform and $18/location per month for LM."
"[Opportunity]","006E000000glFfKIAU","Maggiano's Little Italy - Brinker International - 11/2016","001E000000qJi4QIAS","true","false","New Business","Restaurant","2016-11-02","Closed Lost","Delayed Opportunity","","New Brand Analytics","",""
"[Opportunity]","006E000000gmQWRIA2","Conceptual Minds Inc","001E000000uiWZgIAM","true","true","New Business","Agency","2017-03-31","Closed Won","","","","",""
"[Opportunity]","006E000000gmQYwIAM","Landmark Property Services - 10/2017","001E000001hOddhIAC","true","false","New Business","Multi-Family","2017-10-26","Closed Lost","Delayed Opportunity","RealPage","","","Going with some tool soon.  Chatmeter or something!  Hope to get in before 15% price increase on 10/21.  

6 months new to this business.  Came from larger company that had a decent internal system similar to ours.  Knows the importance.  

Loved the system:
Stream positive reviews to your website!!!  
Worried about building an API for setting up auto triggers to send out survey requests based off of transactions in RealPage."
"[Opportunity]","006E000000gmQihIAE","The Richards Group - 10/2016","001E000000wOogNIAS","true","false","New Business","Agency","2016-10-30","Closed Lost","Delayed Opportunity","","SweetIQ","",""
"[Opportunity]","006E000000gmQrFIAU","Dealerpeak - 12/2016","001E000000YN4eAIAT","true","false","New Business","Agency","2016-12-06","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmRj8IAE","Waterford Hotel Group, Inc. - 11/2016","001E000000qJiexIAC","true","false","New Business","Hospitality","2016-11-12","Closed Lost","Price/Budget","","Revinate","","Greg Boyd handles local SEO and all digital/ecommerce for all 38 locations

Their property managers are responsible for managing their social media & reviews

Currently using True Advisor as their brand tool - Marriott also has their own solution that they must use for these locations

Greg shares content down to the property managers

Even though he liked the platform he thinks our price point may be overboard due to overlap with their current systems"
"[Opportunity]","006E000000gmRpVIAU","Goldco, LLC - 2/2017","001E000000qJhocIAC","true","false","New Business","Restaurant","2017-02-01","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmS3rIAE","Tumbleweed Inc. - 11/2016","001E000000qJicxIAC","true","false","New Business","Restaurant","2016-11-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmS80IAE","Marquette Management - 8/2017","001E000001ewjbMIAQ","true","false","New Business","Multi-Family","2017-08-28","Closed Lost","Customer Stopped Responding","","ReviewPush","","31 locations with a total of 12,000 units

Jolynn and Darlene are the two in the marketing department; Darlene has the final say to sign off on the contract

I pitched both of them and they absolutely loved the platform and even told me ""great job"" after the presentation

They are currently using ReviewPush for Reviews, LeaseLabs for social, Rent Cafe & Entrada for SEO/listings

Darlene is looking into their out of their contract with their current vendors now and they want a call tomorrow to set up next steps in the process"
"[Opportunity]","006E000000gmSlbIAE","Richdale Group - 10/2016","001E000001hOde1IAC","true","false","New Business","Multi-Family","2016-10-31","Closed Lost","Delayed Opportunity","","ReviewPush","","On 30 day trial with ReviewPush.  Does NOT do Listings management tracking at all, local search rank tracker or competitor benchmarking.

2 man team + 6 busy workers to handle all of SEO within corporate.  NOT pushed down to RPM's.  At least that's what they are saying now."
"[Opportunity]","006E000000gmSuiIAE","Modern Media Consulting, LLC - 10/2016","001E000001hP1uNIAS","true","false","New Business","Agency","2016-10-28","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000gmT4iIAE","The Buzz Agency - 11/2016","001E000001hOKGaIAO","true","false","New Business","Agency","2016-11-01","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmTRcIAM","Manufactur - 10/2016","001E000001hOfayIAC","true","false","New Business","Agency","2016-10-31","Closed Lost","SE Turnover","","","",""
"[Opportunity]","006E000000gmUpLIAU","LeFrak Organization - 12/2016","001E000001hPFDlIAO","true","false","New Business","Multi-Family","2016-12-14","Closed Lost","Customer Not Qualified","ReviewPush","","",""
"[Opportunity]","006E000000gmV7OIAU","Rockland Trust Company - 3/2018","001E000001goK77IAE","true","false","New Business","Financial Services","2018-03-29","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmVAIIA2","First Realty Management Corp. - 11/2016","001E000001XrJsZIAV","true","false","New Business","Multi-Family","2016-11-16","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000gmVWOIA2","Ilinois Ayerco Convenience Ctr - 9/2016","001E000000qJhuNIAS","true","false","New Business","Other","2016-09-07","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000gmVufIAE","Spec's Wines Spirits & Finer Foods - 11/2016","001E000001Ep6ZWIAZ","true","false","New Business","Retail","2016-11-14","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000c6OsBIAU","American Leak Detection - 2/2017","001E0000011aekNIAQ","true","false","New Business","Local Services","2017-02-28","Closed Lost","Delayed Opportunity","","Connectivity","",""
"[Opportunity]","006E000000c6SXoIAM","Russells Convenience Store, Inc - 11/2016","001E000000qJiL0IAK","true","false","New Business","Retail","2016-11-01","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6idHIAQ","Tri Star Energy, LLC - 5/2017","001E000000qJiceIAC","true","false","New Business","Retail","2017-05-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000c6jThIAI","Pluckers Wing Bar - 7/2016","001E000001EqF2CIAV","true","false","New Business","Restaurant","2016-07-29","Closed Lost","Lost to Competitor","Review Push","ReviewPush","",""
"[Opportunity]","006E000000c6lhaIAA","Caffe Demetre","001E000001R91pZIAR","true","true","New Business","Restaurant","2016-04-11","Closed Won","","","","",""
"[Opportunity]","006E000000c6oWUIAY","Dallas Marketing Services - 7/2016","001E000001R99pTIAR","true","false","New Business","Agency","2016-07-29","Closed Lost","Lost to Competitor","Vendasta","Vendasta","",""
"[Opportunity]","006E000000c6odfIAA","Catalyst (thelyst) - 7/2016","001E000000gJFbQIAW","true","false","New Business","Agency","2016-07-31","Closed Lost","Customer Changed Priorities","","JTurner","",""
"[Opportunity]","006E000000c6ppmIAA","AEGIS Foundry. - 9/2016","001E000001OXUxiIAH","true","false","New Business","Agency","2016-09-30","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000c6q9rIAA","WEHCO Media - 6/2016","001E000001R9pt3IAB","true","false","New Business","Agency","2016-06-30","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000c6qNPIAY","Stewart's Shop - 9/2016","001E000001EqFWoIAN","true","false","New Business","Restaurant","2016-09-29","Closed Lost","Price/Budget","","MOZ","",""
"[Opportunity]","006E000000c6rPDIAY","Sixt rent a car - 4/2016","001E000001OYsWzIAL","true","false","New Business","Local Services","2016-04-30","Closed Lost","Lost to Competitor","Never gave name","Other","",""
"[Opportunity]","006E000000c6uvHIAQ","Akavit","001E000001RA3rLIAT","true","true","New Business","Agency","2016-03-29","Closed Won","","","Other","",""
"[Opportunity]","006E000000c6vQRIAY","Carmike Cinemas, Inc. - 9/2016","001E000000heZFJIA2","true","false","New Business","Entertainment","2016-09-09","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6vqNIAQ","Subaru DRC (650 dealers)","001E000001RB9ajIAD","true","false","New Business","Agency","2016-11-30","Closed Lost","Delayed Opportunity","","Reputation.com","",""
"[Opportunity]","006E000000c6vqXIAQ","Legacy Partners, Inc. - 7/2017","001E000000jCpkdIAC","true","false","New Business","Multi-Family","2017-07-10","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6wI0IAI","ICUC: Godfather's Pizza","001E000000jpscoIAA","true","false","New Business","Restaurant","2016-12-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6wKQIAY","Orion Food Systems - 1/2017","001E000000qJiCLIA0","true","false","New Business","Retail","2017-01-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6xwhIAA","Dunlap & Magee Property Management Inc - 3/2017","001E000000gK4KiIAK","true","false","New Business","Multi-Family","2017-03-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c6xzWIAQ","Monogram (50 props)","001E000000yQ3hZIAS","true","true","New Business","Multi-Family","2016-05-31","Closed Won","","","Yext","",""
"[Opportunity]","006E000000c704AIAQ","Sport Clips International, Inc. - 8/2016","001E000000qJiPNIA0","true","false","New Business","Retail","2016-08-30","Closed Lost","Delayed Opportunity","","Rio SEO","",""
"[Opportunity]","0060h00001AmWUuAAN","Cresco Labs - New Business","0010h00001awbdGAAQ","false","false","New Business","Retail","2019-12-08","Prospecting","","","","",""
"[Opportunity]","006E000000fkSnZIAU","Ivan Smith Furniture Company, LLC - 6/2014","001E000000qJhw9IAC","true","false","New Business","Retail","2014-06-16","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fkSnaIAE","Closet Factory - 3/2017","001E000000vubGUIAY","true","false","New Business","Retail","2017-03-13","Closed Lost","No Show","","","",""
"[Opportunity]","006E000000fkSncIAE","A to Z Tire & Battery Inc.","001E000000qJh7HIAS","true","false","New Business","Automotive","2014-06-16","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","006E000000fkSndIAE","Hootwinc, LLC - 12/2017","001E000000UuH8YIAV","true","false","New Business","Restaurant","2017-12-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000fkSneIAE","Kauffman Tire Inc. - 7/2014","001E000000sWWbhIAG","true","false","New Business","Automotive","2014-07-24","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000fkSnfIAE","Pizza Guys Franchises - 6/2014","001E000000qJiFtIAK","true","false","New Business","Restaurant","2014-06-16","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c7VRjIAM","Bath & Body Works, LLC - 3/2017","001E000000qJhQ0IAK","true","false","New Business","Retail","2017-03-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c7W5oIAE","Rhino Linings Corporation - 8/2016","001E000001AnVgsIAF","true","false","New Business","Automotive","2016-08-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000c7W6wIAE","Team Cornett - 1/2017","001E00000103dGTIAY","true","false","New Business","Agency","2017-01-16","Closed Lost","Customer Changed Priorities","","","",""
